"project","generated_at","baseline_label","page_range","max_pages","requested_url","final_url","http_status","redirect_chain","raw_title","rendered_title","raw_canonical","raw_canonical_count","rendered_canonical","rendered_canonical_count","canonical_header","canonical_target_status","canonical_target_final_url","meta_robots_raw","meta_robots_rendered","x_robots_tag","hreflang_count","h1_count","h1_text","hidden_h1_count","landmarks","structured_data","address_count","time_datetime_count","internal_link_count","linked_internal_urls_missing_from_sitemap_count","linked_internal_urls_missing_from_sitemap","js_only_metadata","issue_summary","crawl_error"
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","Lawn Care and Outdoor Services in Greensboro | TruGreen","Lawn Care and Outdoor Services in Greensboro | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","1","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro/lawn-care","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/greensboro/lawn-care","Lawn Care and Outdoor Services in Greensboro | TruGreen","Lawn Care and Outdoor Services in Greensboro | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","1","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/greensboro","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","Lawn Care and Outdoor Services in Indian Trail, N.C. | TruGreen","Lawn Care and Outdoor Services in Indian Trail, N.C. | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","1","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail/lawn-care","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail/lawn-care","Lawn Care and Outdoor Services in Indian Trail, N.C. | TruGreen","Lawn Care and Outdoor Services in Indian Trail, N.C. | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","1","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/indian-trail","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","Lawn Care and Outdoor Services in Mooresville | TruGreen","Lawn Care and Outdoor Services in Mooresville | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","1","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville/lawn-care","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/mooresville/lawn-care","Lawn Care and Outdoor Services in Mooresville | TruGreen","Lawn Care and Outdoor Services in Mooresville | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","1","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/mooresville","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","TruGreen Raleigh North: Lawn Care Maintenance Services in Raleigh North, NC | TruGreen","TruGreen Raleigh North: Lawn Care Maintenance Services in Raleigh North, NC | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","1","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville/lawn-care","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/north-carolina/morrisville/lawn-care","TruGreen Raleigh North: Lawn Care Maintenance Services in Raleigh North, NC | TruGreen","TruGreen Raleigh North: Lawn Care Maintenance Services in Raleigh North, NC | TruGreen","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","1","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","1","","200","https://www.trugreen.com/local-lawn-care/north-carolina/morrisville","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-dakota","https://www.trugreen.com/local-lawn-care/north-dakota","200","200:https://www.trugreen.com/local-lawn-care/north-dakota","TruGreen North Dakota: Local Lawn Care Service Near Me | TruGreen","TruGreen North Dakota: Local Lawn Care Service Near Me | TruGreen","https://www.trugreen.com/local-lawn-care/north-dakota","1","https://www.trugreen.com/local-lawn-care/north-dakota","1","","200","https://www.trugreen.com/local-lawn-care/north-dakota","","","","0","1","Find your local branch in North Dakota.","0","header|footer","jsonld:1;types:BreadcrumbList|CollectionPage|ItemList;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context|jsonld_2_missing_@context","0","0","43","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","200","200:https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","TruGreen Bismarck: Lawn Care Maintenance Services in Bismarck, ND | TruGreen","TruGreen Bismarck: Lawn Care Maintenance Services in Bismarck, ND | TruGreen","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","1","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","1","","200","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck/lawn-care","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/north-dakota/bismarck/lawn-care","TruGreen Bismarck: Lawn Care Maintenance Services in Bismarck, ND | TruGreen","TruGreen Bismarck: Lawn Care Maintenance Services in Bismarck, ND | TruGreen","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","1","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","1","","200","https://www.trugreen.com/local-lawn-care/north-dakota/bismarck","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-31T16:07:10.145Z","prod-release-2-7-2026-08-28","1100-1408","","https://www.trugreen.com/local-lawn-care/north-dakota/fargo","https://www.trugreen.com/local-lawn-care/north-dakota/fargo","200","200:https://www.trugreen.com/local-lawn-care/north-dakota/fargo","TruGreen Fargo: Lawn Care Maintenance Services in Fargo, ND | TruGreen","TruGreen Fargo: Lawn Care Maintenance Services in Fargo, ND | TruGreen","https://www.trugreen.com/local-lawn-care/north-dakota/fargo","1","https://www.trugreen.com/local-lawn-care/north-dakota/fargo","1","","200","https://www.trugreen.com/local-lawn-care/north-dakota/fargo","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
